,Well Name,Depth,GR,ILD,ILD_log10,NPHI,RHOB,PORD,PORDIFF,BVW,Facies
776,AMMY196,1835.28,12.2309,6.397,0.805976350717563,0.2054,2.4413,0.1668945,0.0385055,0.06251465358935401,1
777,AMMY196,1835.78,12.4471,6.867000000000001,0.8367670473942049,0.2026,2.4082,0.1874534,0.015146600000000001,0.060337384521333,1
778,AMMY196,1836.28,12.7756,7.428999999999999,0.8709303583486959,0.1967,2.4338,0.17155279999999998,0.0251472,0.05801026176273099,1
779,AMMY196,1836.78,12.9761,7.763,0.890029586163417,0.1879,2.4814,0.1419876,0.0459124,0.05674860776092299,1
780,AMMY196,1837.28,12.8526,8.055,0.9060655447552372,0.1765,2.4992,0.1309316,0.0455684,0.05571052253874,4
781,AMMY196,1837.78,12.3413,8.515,0.93018465229862,0.1627,2.5338,0.1094411,0.053258900000000005,0.054184825388732996,4
782,AMMY196,1838.28,11.7004,9.055,0.9568884546500771,0.1488,2.5982,0.0694409,0.0793591,0.052544320121487,4
783,AMMY196,1838.78,11.1011,9.495,0.9774949690730359,0.1372,2.6339,0.0472671,0.0899329,0.05131242265059,5
784,AMMY196,1839.28,10.7653,9.908,0.9959859979137992,0.1293,2.6489,0.037950300000000006,0.09134969999999999,0.050231599265762,5
785,AMMY196,1839.78,10.8057,9.73,0.988112840268352,0.1263,2.608,0.063354,0.062946,0.050688983743711,5
786,AMMY196,1840.28,11.0659,9.292,0.9681092011281981,0.1309,2.5323,0.11037269999999999,0.0205273,0.051869899170409,4
787,AMMY196,1840.78,11.3784,8.687999999999999,0.9389198122447721,0.1458,2.4593,0.15571429999999997,-0.0099143,0.053642634427859,4
788,AMMY196,1841.28,11.5479,8.046,0.905580028235243,0.1675,2.4219999999999997,0.17888199999999999,-0.011382,0.055741671840888,1
789,AMMY196,1841.78,11.5069,7.555,0.8782344686750441,0.1889,2.3989,0.19322979999999998,-0.0043298,0.057524489073352,1
790,AMMY196,1842.28,11.3938,7.149,0.854245297066118,0.2068,2.3807,0.20453410000000002,0.0022659000000000004,0.05913537508442599,1
791,AMMY196,1842.78,11.2871,7.031000000000001,0.847017097935354,0.2185,2.3658,0.2137889,0.0047111,0.05962953949012,1
792,AMMY196,1843.28,11.3163,7.061,0.848866211494779,0.2214,2.3602,0.21726710000000002,0.004132899999999999,0.05950273094050599,1
793,AMMY196,1843.78,11.6243,7.218,0.858416877723488,0.2133,2.38,0.20496889999999998,0.008331100000000001,0.058852045962204,1
794,AMMY196,1844.28,12.1564,7.466,0.873087985590286,0.2051,2.388,0.2,0.0051,0.057866339612183,1
795,AMMY196,1844.78,12.8089,7.695,0.8862086241674979,0.2072,2.3907,0.1983229,0.0088771,0.056998797338064004,1
796,AMMY196,1845.28,13.4254,7.901,0.8976820617964201,0.2154,2.3774,0.2065839,0.0088161,0.056250834979529006,1
797,AMMY196,1845.78,13.8879,7.997000000000001,0.902927096017263,0.2158,2.378,0.2062112,0.0095888,0.055912183955002,1
798,AMMY196,1846.28,13.8844,7.982,0.9021117234480039,0.2049,2.4271,0.1757143,0.029185700000000002,0.055964695174623,1
799,AMMY196,1846.78,13.0705,7.723,0.887786034838372,0.1904,2.4605,0.1549689,0.0354311,0.056895377973097,1
800,AMMY196,1847.28,11.9707,7.196000000000001,0.857091154673514,0.1758,2.4801,0.1427951,0.033004900000000004,0.05894194013465401,1
801,AMMY196,1847.78,11.3499,6.74,0.82865989653532,0.1621,2.5108,0.1237268,0.038373199999999996,0.06090319214176201,4
802,AMMY196,1848.28,11.2199,6.367000000000001,0.803934849863842,0.151,2.5201,0.11795019999999999,0.033049800000000004,0.06266175863295,4
803,AMMY196,1848.78,11.3806,6.025,0.779957051246906,0.1429,2.5267,0.1138509,0.029049099999999998,0.064415662640083,4
804,AMMY196,1849.28,11.5736,5.725,0.757775491011926,0.1376,2.5556,0.09590069999999999,0.04169930000000001,0.066081860045509,4
805,AMMY196,1849.78,11.39,5.422000000000001,0.734159513244467,0.1352,2.5501,0.0993167,0.0358833,0.067903201005183,4
806,AMMY196,1850.28,10.9744,5.091,0.706803097037338,0.1353,2.5247,0.1150932,0.020206799999999997,0.070075863148117,4
807,AMMY196,1850.78,10.8522,4.788,0.6801541417343729,0.1371,2.5158,0.1206211,0.0164789,0.07225916412701,4
808,AMMY196,1851.28,11.0304,4.5360000000000005,0.65667304588485,0.1402,2.5229,0.11621110000000001,0.0239889,0.074239233864562,4
809,AMMY196,1851.78,11.2054,4.303999999999999,0.6338722626583331,0.1441,2.5229,0.11621110000000001,0.0278889,0.076213845106212,4
810,AMMY196,1852.28,11.3677,4.132,0.616160312847583,0.1491,2.5099,0.1242857,0.0248144,0.07778392391088201,4
811,AMMY196,1852.78,11.8092,3.967,0.59846220047415,0.1561,2.4912,0.1359006,0.020199400000000003,0.079385083166119,4
812,AMMY196,1853.28,12.5073,3.8360000000000003,0.583878598498626,0.1648,2.4615,0.1543479,0.0104521,0.080729210465078,1
813,AMMY196,1853.78,13.0761,3.72,0.570542939881898,0.1717,2.449,0.1621119,0.0095881,0.081978229472994,1
814,AMMY196,1854.28,13.3566,3.638,0.560862694727465,0.17300000000000001,2.4352,0.1706832,0.0023166999999999997,0.08289697003848401,1
815,AMMY196,1854.78,13.0276,3.592,0.5553363279952671,0.1673,2.4507,0.1610559,0.0062441,0.08342608053325,1
816,AMMY196,1855.28,12.1327,3.542,0.549248556854056,0.157,2.4717,0.14801240000000002,0.0089876,0.084012851588744,2
817,AMMY196,1855.78,11.1802,3.4560000000000004,0.538573733806856,0.14800000000000002,2.4911,0.13596270000000002,0.012037299999999999,0.085051727179972,4
818,AMMY196,1856.28,10.3377,3.372,0.527887565952705,0.14300000000000002,2.5140000000000002,0.1217392,0.0212608,0.08610457378978599,4
819,AMMY196,1856.78,9.7833,3.373,0.5280163411892009,0.1403,2.5308,0.11130430000000001,0.0289957,0.08609180904673401,4
820,AMMY196,1857.28,9.5305,3.4410000000000003,0.53668467262093,0.1382,2.5289,0.1124845,0.0257155,0.085236904249128,4
821,AMMY196,1857.78,9.7217,3.5780000000000003,0.553640336231354,0.1344,2.526,0.1142857,0.0201143,0.083589135990711,4
822,AMMY196,1858.28,10.3571,3.8110000000000004,0.581038948772167,0.1284,2.5564,0.0954037,0.0329963,0.080993567746264,6
823,AMMY196,1858.78,11.3752,4.073,0.609914410085998,0.121,2.5915,0.0736025,0.0473975,0.078345273192285,5
824,AMMY196,1859.28,12.7135,4.37,0.6404814369704219,0.1144,2.6065,0.0642858,0.0501142,0.07563612760200701,5
825,AMMY196,1859.78,13.2599,4.773,0.6787914343662441,0.1106,2.656,0.0335404,0.0770596,0.072372618686008,6
826,AMMY196,1860.28,12.6333,5.3839999999999995,0.73110505121592,0.1092,2.6686,0.0257142,0.08348580000000001,0.06814240835009,6
827,AMMY196,1860.78,11.5205,5.831,0.765743041421044,0.1084,2.6519999999999997,0.036024900000000006,0.07237510000000001,0.065478464073444,5
828,AMMY196,1861.28,10.2851,6.267,0.797059694699971,0.1073,2.6428,0.041739099999999994,0.06556089999999999,0.06315971432269,5
829,AMMY196,1861.78,9.4723,6.561,0.8169700377572992,0.1056,2.6273,0.0513664,0.0542336,0.061728395061727996,5
830,AMMY196,1862.28,9.2531,6.812,0.833274639290563,0.1041,2.6113,0.061304399999999995,0.042795599999999996,0.060580476459082,5
831,AMMY196,1862.78,9.4224,6.89,0.838219221907626,0.1043,2.5942,0.0719255,0.0323745,0.060236592073867,5
832,AMMY196,1863.28,9.8437,6.901,0.838912027405999,0.1065,2.5728,0.0852174,0.0212826,0.060188565210666,4
833,AMMY196,1863.78,10.7573,6.946000000000001,0.8417347789747441,0.1109,2.5580000000000003,0.09440989999999999,0.016490099999999997,0.059993281128749,4
834,AMMY196,1864.28,12.2117,7.007000000000001,0.8455321174935749,0.1163,2.5311,0.11111800000000001,0.005182,0.05973157214336401,4
835,AMMY196,1864.78,13.796,7.093,0.8508299598485309,0.1208,2.5073,0.1259007,-0.0051007,0.059368356217817005,4
836,AMMY196,1865.28,15.3229,7.196000000000001,0.857091154673514,0.1242,2.5199,0.11807449999999999,0.0061255,0.05894194013465401,4
837,AMMY196,1865.78,16.4242,7.278,0.8620120512502171,0.1268,2.5222,0.11664589999999998,0.0101541,0.058608955100965,4
838,AMMY196,1866.28,16.9824,7.347,0.8661100398443771,0.1288,2.5314,0.1109317,0.0178683,0.058333090279297006,4
839,AMMY196,1866.78,16.9358,7.394,0.868879446237088,0.1306,2.5357,0.10826079999999999,0.0223392,0.05814739742143799,4
840,AMMY196,1867.28,16.2949,7.393,0.8688207061975171,0.1313,2.5509,0.0988199,0.0324801,0.058151329886693005,4
841,AMMY196,1867.78,15.5764,7.392,0.86876195821205,0.1291,2.552,0.0981366,0.030963400000000002,0.058155263149905,4
842,AMMY196,1868.28,15.0709,7.192,0.856849678725172,0.125,2.5371,0.1073913,0.0176087,0.058958328829572,4
843,AMMY196,1868.78,14.7456,6.985,0.8441664104502009,0.1218,2.535,0.10869560000000002,0.013104399999999999,0.059825563660421,4
844,AMMY196,1869.28,14.5381,6.776,0.8309733973226509,0.1201,2.5144,0.1214907,-0.0013907,0.060741191343733,4
845,AMMY196,1869.78,14.2694,6.5729999999999995,0.8177636322803679,0.1189,2.4976,0.1319254,-0.0130254,0.061672022086442,4
846,AMMY196,1870.28,13.8542,6.7,0.8260748027008259,0.1175,2.496,0.1329192,-0.015419200000000001,0.06108472217815301,4
847,AMMY196,1870.78,13.5172,6.906000000000001,0.8392265740134351,0.1155,2.5046,0.1275776,-0.0120776,0.060166772760836,4
848,AMMY196,1871.28,13.3906,7.122000000000001,0.852601969338235,0.1133,2.5173,0.1196895,-0.0063895,0.059247362218035005,4
849,AMMY196,1871.78,13.6661,7.343999999999999,0.8659326681931859,0.1124,2.523,0.1161491,-0.0037491,0.058345003501166996,4
850,AMMY196,1872.28,14.4094,7.531000000000001,0.876852647601343,0.113,2.5112,0.12347830000000001,-0.0104783,0.057616076482931,4
851,AMMY196,1872.78,15.1289,7.709,0.8869980456710991,0.1136,2.5017,0.1293789,-0.0157789,0.05694701722467501,4
852,AMMY196,1873.28,15.5225,7.943,0.899984562549391,0.1133,2.5144,0.1214907,-0.0081907,0.056101919806883,4
853,AMMY196,1873.78,15.507,8.2,0.913813852383717,0.1116,2.5471,0.10118010000000001,0.0104199,0.055215763037422996,4
854,AMMY196,1874.28,15.0764,8.478,0.928293412232202,0.1088,2.5766,0.0828571,0.0259429,0.054302934370923,5
855,AMMY196,1874.78,14.5159,8.769,0.9429500700770991,0.1054,2.5996,0.06857139999999999,0.0368286,0.053394308854417,5
856,AMMY196,1875.28,14.0331,8.754,0.942206542277095,0.1027,2.6187,0.056708100000000004,0.0459919,0.053440034913028005,5
857,AMMY196,1875.78,13.5311,8.642000000000001,0.9366142619752109,0.10300000000000001,2.6353,0.0463976,0.0566024,0.05378521058408799,6
858,AMMY196,1876.28,12.9084,8.215,0.91460756777108,0.1072,2.6474,0.038882,0.0683179,0.055165329996267,6
859,AMMY196,1876.78,12.1795,7.711,0.887110703124884,0.1141,2.6368,0.0454658,0.06863419999999999,0.056939631579454995,5
860,AMMY196,1877.28,11.3876,7.175,0.85582190540603,0.1227,2.6007,0.0678883,0.0548117,0.059028133610096,5
861,AMMY196,1877.78,10.8198,6.651,0.822886947834151,0.1319,2.5515,0.0984472,0.033452800000000005,0.061309324398142996,4
862,AMMY196,1878.28,10.665999999999999,6.317,0.800510876894368,0.1396,2.5137,0.1219255,0.0176745,0.062909258445508,4
863,AMMY196,1878.78,10.6027,6.047999999999999,0.7816117824931501,0.1452,2.4949,0.1336025,0.0115975,0.06429306248420501,4
864,AMMY196,1879.28,10.3484,5.9639999999999995,0.775537634780957,0.1495,2.4773,0.1445342,0.0049658,0.064744247405459,4
865,AMMY196,1879.78,10.0846,5.952999999999999,0.774735882551753,0.1523,2.4507,0.1610559,-0.0087559,0.064804037261752,4
866,AMMY196,1880.28,10.0003,6.016,0.779307827583586,0.1527,2.4441,0.16515529999999998,-0.012455299999999999,0.064463827891175,4
867,AMMY196,1880.78,9.9656,6.112,0.7861833455676341,0.1507,2.4537,0.1591925,-0.0084925,0.06395556376208099,4
868,AMMY196,1881.28,9.835,6.199,0.792321636351574,0.1465,2.4487,0.16229820000000003,-0.0157982,0.063505185092514,4
869,AMMY196,1881.78,9.7155,6.282,0.7980979320624859,0.1406,2.4604,0.155031,-0.014431,0.06308426367537201,4
870,AMMY196,1882.28,9.7452,6.406000000000001,0.8065869343278029,0.1336,2.4823,0.1414285,-0.0078285,0.062470723708285,4
871,AMMY196,1882.78,9.8976,6.558,0.816771412333346,0.1258,2.5027,0.1287577,-0.0029576999999999997,0.06174251247645,4
872,AMMY196,1883.28,10.1116,6.7,0.8260748027008259,0.1181,2.5122,0.12285710000000001,-0.0047571,0.06108472217815301,4
873,AMMY196,1883.78,10.472000000000001,6.834,0.834674974462744,0.1107,2.5256,0.11453419999999999,-0.0038342,0.060482887578110996,4
874,AMMY196,1884.28,11.1031,7.044,0.847819347295239,0.1032,2.5402,0.10546580000000001,-0.0022658,0.059574489660299004,4
875,AMMY196,1884.78,11.8116,7.307,0.863739107345217,0.0965,2.553,0.09751549999999999,-0.0010155,0.058492535951257,4
876,AMMY196,1885.28,12.3234,7.617999999999999,0.881840968324927,0.0915,2.5718,0.0858385,0.0056615,0.05728613474410401,4
877,AMMY196,1885.78,12.6435,7.982,0.9021117234480039,0.0884,2.5972,0.07006219999999999,0.018337799999999998,0.055964695174623,5
878,AMMY196,1886.28,12.822000000000001,8.277999999999999,0.9179254220647409,0.0866,2.6016,0.06732919999999999,0.0192708,0.054955010262355004,4
879,AMMY196,1886.78,12.8658,8.487,0.9287542021766529,0.0863,2.6082,0.0632298,0.0230702,0.05427413408548599,5
880,AMMY196,1887.28,12.7036,8.548,0.931864513492032,0.0882,2.6088,0.0628572,0.0253428,0.054080132575228,5
881,AMMY196,1887.78,12.2775,8.36,0.922206277439016,0.0923,2.6171,0.0577019,0.0345981,0.054684829907476,5
882,AMMY196,1888.28,11.5564,7.973,0.901621764093357,0.0979,2.6134,0.06,0.0379,0.055996273012098,5
883,AMMY196,1888.78,10.6402,7.235,0.859438535455056,0.1036,2.5784,0.0817392,0.0218608,0.058782863296008,4
884,AMMY196,1889.28,9.6958,6.591,0.8189513116401731,0.1083,2.5566,0.0952794,0.013020600000000002,0.061587751463495,4
885,AMMY196,1889.78,8.9058,6.037000000000001,0.780821175853473,0.1114,2.5556,0.09590069999999999,0.015499299999999999,0.064351609926887,4
886,AMMY196,1890.28,8.5165,5.535,0.7431176252147421,0.114,2.5431,0.10366449999999999,0.010335500000000001,0.06720648654545901,4
887,AMMY196,1890.78,8.5473,5.082,0.7060346607143501,0.1186,2.5255,0.1145962,0.0040038,0.070137886346405,4
888,AMMY196,1891.28,8.9483,4.683,0.67052415778208,0.1227,2.5207,0.11757770000000001,0.0051223,0.073064753836966,4
889,AMMY196,1891.78,9.5269,4.346,0.638089721984506,0.1263,2.5231,0.116087,0.010213,0.075844683496776,4
890,AMMY196,1892.28,9.9305,4.0760000000000005,0.6102341753343891,0.1318,2.5098,0.1243479,0.0074521,0.07831643620958001,4
891,AMMY196,1892.78,10.1241,3.925,0.5938396610812711,0.1387,2.4793,0.1432919,-0.0045918999999999995,0.07980868844676202,4
892,AMMY196,1893.28,10.2536,3.825,0.582631439489636,0.1461,2.4686,0.14993789999999999,-0.0038379,0.080845208345444,4
893,AMMY196,1893.78,10.3289,3.9610000000000003,0.597804842404293,0.1536,2.4456,0.1642236,-0.0106236,0.079445185445895,4
894,AMMY196,1894.28,10.0987,4.128,0.6157396886191551,0.1602,2.4386,0.16857139999999998,-0.0083714,0.07782160079558599,4
895,AMMY196,1894.78,9.5578,4.466,0.649918718735419,0.1621,2.4366,0.1698137,-0.0077137,0.074818783907764,4
896,AMMY196,1895.28,8.9712,4.837,0.684576087388455,0.1573,2.4579,0.1565838,0.0007162000000000001,0.07189223092574,4
897,AMMY196,1895.78,8.519,5.331,0.7268086825249641,0.1482,2.505,0.12732910000000003,0.0208709,0.068480301392879,4
898,AMMY196,1896.28,8.7509,5.862,0.7680458141024169,0.1331,2.5508,0.0988819,0.0342181,0.065305099769877,4
899,AMMY196,1896.78,9.6809,6.327000000000001,0.801197834459149,0.1134,2.5926,0.0729192,0.040480800000000004,0.06285952386706001,5
900,AMMY196,1897.28,10.7486,6.8389999999999995,0.83499260373303,0.0965,2.6178,0.057267099999999994,0.0392329,0.060460773984604005,5
901,AMMY196,1897.78,11.7076,7.496,0.8748295778797222,0.086,2.6479,0.0385714,0.0474286,0.05775042908728201,6
902,AMMY196,1898.28,12.1871,8.165,0.911956189072687,0.0803,2.654,0.0347826,0.045517400000000006,0.055333980129859,6
903,AMMY196,1898.78,12.1682,8.488,0.9288053708932841,0.0774,2.6536,0.035031099999999996,0.0423689,0.054270936881626,6
904,AMMY196,1899.28,12.2307,8.814,0.9451730461739001,0.0762,2.6504,0.037018699999999995,0.0391813,0.053257831740565004,6
905,AMMY196,1899.78,12.5493,9.0,0.9542425094393249,0.0756,2.6439999999999997,0.040993800000000004,0.0346062,0.052704627669473,6
906,AMMY196,1900.28,12.4563,9.191,0.9633627661037361,0.0754,2.6329,0.04788819999999999,0.0275118,0.05215411992357599,6
907,AMMY196,1900.78,11.7778,8.884,0.9486085498764358,0.0758,2.6118,0.0609938,0.014806200000000002,0.053047598685044,6
908,AMMY196,1901.28,10.8819,8.576,0.933284772348695,0.0768,2.5835,0.0785715,-0.0017715,0.053991776598835,4
909,AMMY196,1901.78,9.919,8.193,0.9134429548593961,0.0782,2.5695,0.0872671,-0.0090671,0.05523934584098,4
910,AMMY196,1902.28,9.5932,7.819,0.893151213129866,0.0802,2.568,0.08819869999999999,-0.0079987,0.05654502465536099,4
911,AMMY196,1902.78,10.1577,7.528,0.8766796104192,0.0835,2.5536,0.0971428,-0.0136428,0.057627555694697,4
912,AMMY196,1903.28,10.7236,7.26,0.8609366207000941,0.0877,2.5497,0.09956519999999999,-0.0118652,0.058681565851627995,4
913,AMMY196,1903.78,10.8427,7.039,0.847510965203248,0.0914,2.5544,0.09664600000000001,-0.005246,0.05959564462338201,4
914,AMMY196,1904.28,10.8428,6.831,0.8344842853348051,0.0941,2.5554,0.0960249,-0.0019249000000000002,0.060496167386719,4
915,AMMY196,1904.78,10.9401,6.789,0.831805808674391,0.0959,2.5568,0.0951554,0.0007446000000000001,0.060683007969110005,4
916,AMMY196,1905.28,11.1022,6.805,0.8328281295393529,0.0967,2.5692,0.0874534,0.0092466,0.060611626667569,4
917,AMMY196,1905.78,11.2855,6.933,0.8409212001987719,0.0961,2.5869999999999997,0.07639760000000001,0.0197024,0.060049501191882994,4
918,AMMY196,1906.28,11.2484,7.157,0.854731017213942,0.094,2.6180000000000003,0.0571428,0.03685719999999999,0.05910231547313,5
919,AMMY196,1906.78,10.8628,7.466,0.873087985590286,0.0909,2.6408,0.0429814,0.0479186,0.057866339612183,6
920,AMMY196,1907.28,10.5279,7.872000000000001,0.896085085423285,0.0875,2.6319,0.048509300000000005,0.038990699999999996,0.05635435216671499,6
921,AMMY196,1907.78,10.5217,8.187000000000001,0.9131247903895591,0.0848,2.6114,0.0612423,0.0235577,0.05525958374084901,5
922,AMMY196,1908.28,10.8039,8.386000000000001,0.923554858067549,0.0834,2.5949,0.07149069999999999,0.0119093,0.054599991526082,4
923,AMMY196,1908.78,11.2884,8.549,0.931915317081246,0.0837,2.5865,0.0767081,0.0069919,0.05407696953194,4
924,AMMY196,1909.28,11.6341,8.662,0.9376181793938241,0.0857,2.5874,0.07614910000000001,0.0095509,0.053723081407079,4
925,AMMY196,1909.78,11.6296,8.789,0.9439394644722159,0.0887,2.5777,0.082174,0.0065260000000000006,0.05333352296397401,4
926,AMMY196,1910.28,11.4653,8.941,0.951386094880293,0.0924,2.5831,0.0788198,0.013580200000000002,0.052878235767823,4
927,AMMY196,1910.78,11.3152,8.927999999999999,0.9507541815935041,0.09699999999999999,2.5686,0.0878261,0.009173899999999999,0.05291671958341299,4
928,AMMY196,1911.28,11.25,8.618,0.9354064897523491,0.1028,2.563,0.0913044,0.0114956,0.053860050894756,4
929,AMMY196,1911.78,11.3027,8.337,0.9210098014970339,0.1096,2.5633,0.09111810000000001,0.018481900000000002,0.05476020982926,4
930,AMMY196,1912.28,11.4487,8.107999999999999,0.908913740020971,0.1168,2.5582,0.0942858,0.022514199999999998,0.055528141018699996,4
931,AMMY196,1912.78,11.6635,7.91,0.898176483497677,0.1237,2.5438,0.10322970000000001,0.0204703,0.056218824764499006,4
932,AMMY196,1913.28,11.8582,7.809,0.892595422828898,0.1292,2.5317,0.1107454,0.018454599999999998,0.056581218107607995,4
933,AMMY196,1913.78,11.9204,7.716,0.887392218971847,0.1312,2.5304,0.11155280000000001,0.0196472,0.056921180031097994,4
934,AMMY196,1914.28,11.8907,7.695,0.8862086241674979,0.1296,2.5324,0.1103106,0.0192894,0.056998797338064004,4
935,AMMY196,1914.78,11.8673,7.6739999999999995,0.885021794862297,0.1267,2.5225,0.1164596,0.0102404,0.057076733028605005,4
936,AMMY196,1915.28,11.8866,7.667000000000001,0.884625463256234,0.1242,2.5058,0.1268323,-0.0026323,0.057102782720667,4
937,AMMY196,1915.78,11.9574,7.6610000000000005,0.884285462339675,0.1221,2.4979,0.1317391,-0.009639100000000001,0.057125139439065,4
938,AMMY196,1916.28,12.0993,7.689,0.885869860903906,0.1202,2.513,0.12236019999999999,-0.0021601999999999997,0.057021032095039004,4
939,AMMY196,1916.78,12.3723,7.716,0.887392218971847,0.1171,2.5221,0.11670810000000001,0.0003919,0.056921180031097994,4
940,AMMY196,1917.28,12.7705,7.587000000000001,0.8800700840640671,0.1125,2.5165,0.12018630000000001,-0.0076863,0.057403049193190996,4
941,AMMY196,1917.78,13.2557,7.459,0.8726806071519301,0.1078,2.5291,0.11236030000000001,-0.0045603,0.057893485971434004,4
942,AMMY196,1918.28,13.7207,7.2989999999999995,0.863263363650481,0.1037,2.5518,0.0982609,0.0054391000000000005,0.058524582268385,4
943,AMMY196,1918.78,13.8877,7.141,0.8537590330747691,0.1003,2.563,0.0913044,0.008995600000000001,0.059168490234765996,4
944,AMMY196,1919.28,13.6875,6.952000000000001,0.8421097634406101,0.0973,2.5686,0.0878261,0.009473899999999999,0.05996738661011499,4
945,AMMY196,1919.78,13.0986,6.761,0.830010935936118,0.0944,2.591,0.073913,0.020487000000000002,0.060808534419973,5
946,AMMY196,1920.28,12.1909,6.479,0.8115079799453271,0.0916,2.6,0.06832300000000001,0.023277000000000003,0.062117792599478,5
947,AMMY196,1920.78,11.0835,6.182,0.7911290007272859,0.0891,2.5896,0.0747826,0.014317400000000001,0.063592442207549,4
948,AMMY196,1921.28,9.8602,5.901,0.770925614638999,0.0875,2.5753,0.0836646,0.0038354,0.06508893971228201,4
949,AMMY196,1921.78,8.6859,5.6339999999999995,0.750816842649755,0.0868,2.5682,0.0880745,-0.0012745,0.066613397248119,4
950,AMMY196,1922.28,7.6501,5.394,0.731910942116872,0.0871,2.5695,0.0872671,-0.0001671,0.068079214041448,4
951,AMMY196,1922.78,7.2029,5.175,0.713910354128955,0.0881,2.5637,0.09086960000000001,-0.0027695999999999997,0.069504804685692,4
952,AMMY196,1923.28,7.376,4.998,0.698796251790431,0.0893,2.5565,0.0953416,-0.0060416,0.07072482449833399,4
953,AMMY196,1923.78,7.6568,4.852,0.685920792194535,0.0906,2.5451,0.1024224,-0.011822399999999999,0.07178101717752701,4
954,AMMY196,1924.28,7.8678,4.746,0.67632773388132,0.0921,2.5363,0.1078882,-0.015788200000000002,0.072578190685419,4
955,AMMY196,1924.78,8.2806,4.671,0.669409867287783,0.0932,2.5395,0.10590060000000001,-0.0127006,0.07315854688435801,4
956,AMMY196,1925.28,8.9676,4.676,0.669874502489803,0.0934,2.5436,0.103354,-0.009954000000000001,0.073119422571766,4
957,AMMY196,1925.78,9.6801,4.763999999999999,0.6779717528107401,0.0926,2.5541,0.0968323,-0.0042323000000000005,0.072440948474968,4
958,AMMY196,1926.28,10.3208,4.908,0.690904554054967,0.0904,2.5692,0.0874534,0.0029465999999999997,0.07137033369249,4
959,AMMY196,1926.78,10.8347,5.159,0.712565527873308,0.0872,2.5871,0.0763354,0.0108646,0.06961250152299099,4
960,AMMY196,1927.28,11.2258,5.417999999999999,0.733839000697149,0.0841,2.6065,0.0642858,0.0198142,0.067928262161602,6
961,AMMY196,1927.78,11.5888,5.6770000000000005,0.7541188942254129,0.0818,2.6124,0.060621100000000004,0.0211789,0.06636063868546599,6
962,AMMY196,1928.28,11.9539,5.933,0.773274348337454,0.0807,2.5994,0.0686956,0.0120044,0.0649131717905,6
963,AMMY196,1928.78,12.5579,6.138999999999999,0.7880976333802969,0.0805,2.5884,0.075528,0.004972,0.06381476696513701,4
964,AMMY196,1929.28,13.4772,6.346,0.802500067764393,0.0807,2.5875,0.07608689999999999,0.0046131,0.062765352242844,4
965,AMMY196,1929.78,14.4501,6.529,0.8148466686044631,0.081,2.5802,0.0806211,0.0003789,0.061879482073873004,4
966,AMMY196,1930.28,15.3511,6.72,0.8273692730538249,0.0816,2.5732,0.084969,-0.0033689999999999996,0.060993754559283,4
967,AMMY196,1930.78,16.2037,6.9239999999999995,0.8403570592033559,0.0819,2.5819,0.0795653,0.0023347,0.060088515490222,4
968,AMMY196,1931.28,17.027,7.135,0.8533939774506658,0.0804,2.5912,0.0737887,0.0066113,0.059193363138645996,4
969,AMMY196,1931.78,17.5618,7.35,0.8662873390841949,0.0786,2.5904,0.0742857,0.0043143,0.05832118435198099,4
970,AMMY196,1932.28,17.669,7.558,0.878406887580996,0.0798,2.5852,0.0775155,0.0022845,0.057513071330859,4
971,AMMY196,1932.78,17.3875,7.605,0.8810992183890172,0.081,2.5774,0.08236030000000001,-0.0013603,0.057335076346149,4
972,AMMY196,1933.28,16.775,7.642,0.88320703335239,0.0836,2.5702,0.0868323,-0.0032323,0.057196109332673,4
973,AMMY196,1933.78,16.7426,7.398,0.8691143269793751,0.0892,2.5702,0.0868323,0.0023677,0.05813167553459599,4
974,AMMY196,1934.28,17.8697,7.164,0.8551555771769941,0.0937,2.5552,0.096149,-0.002449,0.059073433750695,4
975,AMMY196,1934.78,19.2145,7.101,0.8513195126487451,0.0948,2.5378,0.10695650000000001,-0.0121565,0.05933490454240901,4
976,AMMY196,1935.28,20.0106,7.039,0.847510965203248,0.0912,2.5421,0.1042857,-0.0130857,0.05959564462338201,5
977,AMMY196,1935.78,20.0168,7.162000000000001,0.855034316675884,0.0888,2.546,0.10186339999999999,-0.0130634,0.059081681350561,5
978,AMMY196,1936.28,19.1106,7.3,0.8633228601204559,0.0902,2.5383,0.10664589999999999,-0.0164459,0.05852057359806501,4
979,AMMY196,1936.78,17.9231,7.601,0.880870732532423,0.0888,2.5298,0.11192550000000001,-0.0231255,0.057350160554867004,4
980,AMMY196,1937.28,17.1188,7.925,0.898999270889789,0.0835,2.5357,0.10826079999999999,-0.0247608,0.056165595630172996,4
981,AMMY196,1937.78,16.4908,8.53,0.9309490311675229,0.0769,2.5709,0.0863975,-0.009497499999999999,0.054137162433852005,4
982,AMMY196,1938.28,15.6601,9.202,0.963882228928777,0.0698,2.6276,0.051180199999999995,0.0186198,0.052122938285375,6
983,AMMY196,1938.78,14.6599,9.799,0.9911817576678729,0.0632,2.6559,0.0336025,0.029597500000000002,0.050510204344597,6
984,AMMY196,1939.28,13.6357,10.418,1.0177843530966801,0.0583,2.6624,0.0295652,0.0287348,0.04898665980975401,6
985,AMMY196,1939.78,12.9474,11.332,1.0543065658484,0.0541,2.6556,0.0337888,0.020311199999999998,0.046969584829407995,6
